channel_name	ids	id_c	max_scanned_at	criteria_by_avg
Gaming170	323875348167448	1	2021-07-01 00:00:00	250
MrBeassttt	101368668346701	1	2021-02-06 00:00:00	250
juliusthegod87	116311629061063	1	2020-10-18 00:00:00	250
Fun.Meii	109287444180108	1	2020-09-08 00:00:00	250
rulvlog	108568284675936	1	2021-08-28 00:00:00	250
LoskiGaming	105728574575431	1	2020-09-01 00:00:00	250
DeityiTxchi	105794224823593	1	2021-05-12 00:00:00	250
firstplays	290361581593976	1	2021-08-22 00:00:00	250
kokosouyofficial	101570711376438	1	2021-02-19 00:00:00	250
Altingsko27	629018104395416	1	2020-12-06 00:00:00	250
reapergaming16	279312546061810	1	2020-08-22 00:00:00	250
DeusZoneoficial	103698467972706	1	2020-10-21 00:00:00	250
Dev1ceGGtv	108622080769007	1	2021-05-23 00:00:00	250
hrggamingpage	107186897643245	1	2020-09-03 00:00:00	250
Thế-Giới-Skincare-TN-0110-109977330886452	109977330886452	1	2021-07-15 00:00:00	250
maiky.borrell	475690069195977	1	2021-07-06 00:00:00	250
Gameloveasia2020	325797388145176	1	2020-10-17 00:00:00	250
hazelezahaze	112890283833611	1	2021-04-23 00:00:00	250
KatalinaSweetGaming	112594890522202	1	2021-09-01 00:00:00	250
Sirpolloneitor	106112991017367	1	2020-10-22 00:00:00	250
Kamamah.pubg	105869491687169	1	2021-06-09 00:00:00	250
intekii	106894774168677	1	2020-09-26 00:00:00	250
elyatratm	105046678302561	1	2021-06-28 00:00:00	250
xPUPIGAMERx	1078284169042471	1	2021-06-23 00:00:00	250
gskywalker1	116449403084463	1	2021-05-07 00:00:00	250
PaiGodd	2096292283719073	1	2020-11-13 00:00:00	250
Jinx-Mu-Gaming-105881388436761	105881388436761	1	2021-07-27 00:00:00	250
عبود-Ghosty-108013407544344	108013407544344	1	2021-07-10 00:00:00	250
Gosudark	110256387001792	1	2021-08-15 00:00:00	250
ATZAOOGAMER	383630565627541	1	2021-06-08 00:00:00	250
ohhhhhkay	2216393408445385	1	2021-04-17 00:00:00	250
chabebang.gaming	309541027025436	1	2021-02-12 00:00:00	250
mcrideofcgrrr	113958550351798	1	2021-08-16 00:00:00	250
SalvyNerd	195043438086826	1	2020-08-20 00:00:00	250
incom01	108155763853931	1	2021-08-23 00:00:00	250
maskgaming20	111545094106938	1	2021-04-02 00:00:00	250
A3DAMGAMING	114195793564933	1	2021-05-15 00:00:00	250
RichenGAMING12	2060029350747464	1	2021-05-17 00:00:00	250
AndHello007	100047229006607	1	2021-07-20 00:00:00	250
CollectiveworldOrg	111550004494298	1	2021-08-26 00:00:00	250
kitsakon1234	103149248285676	1	2021-04-24 00:00:00	250
skjagnaofficial	107441614947211	1	2021-08-23 00:00:00	250
realmmgaming	110762044040961	1	2020-11-04 00:00:00	250
funnybeergaming	113726047040777	1	2021-01-27 00:00:00	250
El-Príncipe-Vegeta-103286135290862	103286135290862	1	2021-06-30 00:00:00	250
BeJoraxGaming	110977983890220	1	2021-07-21 00:00:00	250
hepesriayudhya	395604431090146	1	2021-08-27 00:00:00	250
thaygiaotung1996	106806481011181	1	2020-12-11 00:00:00	250
iReemoX	117747176724166	1	2021-05-24 00:00:00	250
PuntaTecnologic	1011664125678884	1	2021-03-28 00:00:00	250
Bagat.TV	204546186311530	1	2020-12-01 00:00:00	250
manolauriopreto	109390990818289	1	2021-06-20 00:00:00	250
andikaalexsanderpurba	105033794283000	1	2021-05-15 00:00:00	250
LHAlexGaming	100426678368221	1	2020-12-06 00:00:00	250
Steelshotv	104281307631328	1	2021-08-05 00:00:00	250
FaZeTestyy	112894310390447	1	2020-08-09 00:00:00	250
yoursakshilove	107454904476150	1	2020-11-17 00:00:00	250
Rubius-Z-Vídeos-111109604366080	111109604366080	1	2021-05-27 00:00:00	250
faisalgaming2019	100478101469390	1	2020-08-23 00:00:00	250
adsdipto	106186437725641	1	2021-05-05 00:00:00	250
AXOxESportsBD	114772302644232	1	2021-07-29 00:00:00	250
M7KASBAR	108086744398553	1	2021-05-22 00:00:00	250
SonlexYT	100355434806842	1	2020-11-23 00:00:00	250
ItsZeus1	111001777329357	1	2021-07-06 00:00:00	250
J4yall3n	105940381091021	1	2021-07-17 00:00:00	250
chocokingpubg	117510633500690	1	2021-01-14 00:00:00	250
karlaxie696969	599373727387051	1	2021-07-21 00:00:00	250
EndvideoML	106309137868742	1	2021-02-28 00:00:00	250
madambruna08	653018678666765	1	2020-11-07 00:00:00	250
emztv18	106828801133823	1	2020-10-02 00:00:00	250
RSGNunaa	113567950005679	1	2021-04-01 00:00:00	250
CronoFB	104728404628582	1	2020-12-06 00:00:00	250
JoysiGame	100050231570904	1	2021-07-24 00:00:00	250
pepitooficial	810412282344798	1	2021-05-14 00:00:00	250
Gabirrusa	1203272983039641	1	2020-11-25 00:00:00	250
solenneowyn21	121929479603548	1	2021-02-25 00:00:00	250
1xcashier	982236221840591	1	2020-10-07 00:00:00	250
Fanticosdeporte	215123028517405	1	2020-11-27 00:00:00	250
PHTSupper	107564837720461	1	2020-09-18 00:00:00	250
mamaniquispefredy	110095187382585	1	2020-09-13 00:00:00	250
LiLBaNGaming	103279185220854	1	2021-08-09 00:00:00	250
alesandro2806	101087978393304	1	2021-09-05 00:00:00	250
LlyanOliver	112693106934015	1	2021-05-27 00:00:00	250
ankushfreefiregaming	100961268659511	1	2021-05-10 00:00:00	250
custom.mdg	1400164260023020	1	2020-11-03 00:00:00	250
NabzGamingML	104919404566158	1	2021-08-22 00:00:00	250
Giang-hồ-479186732604163	479186732604163	1	2021-05-18 00:00:00	250
No1-Gaming-101520054971635	101520054971635	1	2021-08-22 00:00:00	250
mrandres1999	104295041284974	1	2021-08-21 00:00:00	250
RTGxTOGOMORI	105614991463992	1	2021-03-30 00:00:00	250
LaxusGamerlife	103858111331218	1	2021-02-17 00:00:00	250
blacksheepper	109211853942161	1	2020-08-12 00:00:00	250
daophahat88	112979070631698	1	2021-06-26 00:00:00	250
tbdgameryt	105054020830709	1	2021-05-20 00:00:00	250
glopgamingplus	102954578017753	1	2021-03-09 00:00:00	250
btml.course	103646361581051	1	2021-04-16 00:00:00	250
Jedum.gg	100612367956062	1	2021-01-16 00:00:00	250
Obislandi-100923905453457	100923905453457	1	2021-07-17 00:00:00	250
MortalLive	406405716801830	1	2021-04-12 00:00:00	250
PocPocTV	105176688046039	1	2021-05-18 00:00:00	250
EsDeAnime	1604833256315967	1	2021-09-01 00:00:00	250
rychartth	104787181223784	1	2021-05-26 00:00:00	250
blonkyt.oficial	104398138447609	1	2021-08-29 00:00:00	250
Pupp3t.N	338515062916684	1	2021-03-08 00:00:00	250
rathoreyt1	351579949267353	1	2021-05-25 00:00:00	250
Gaming-Master-106343604578488	106343604578488	1	2021-07-29 00:00:00	250
helkitgaming	558528447971798	1	2021-04-03 00:00:00	250
AboyHDgaming	469939863411779	1	2021-06-10 00:00:00	250
MeenNiePro	390749591345126	1	2021-07-10 00:00:00	250
achiigaming1	109478034140082	1	2021-07-28 00:00:00	250
ikorvuz	103541485081872	1	2021-04-16 00:00:00	250
JHamboGaming	113523904109262	1	2021-04-05 00:00:00	250
aboalistream	105927361146931	1	2021-08-31 00:00:00	250
CorreaGaming1	106140991379680	1	2021-02-08 00:00:00	250
N2.SuSu	110437587469756	1	2021-08-31 00:00:00	250
BigPhatWoody	102273098197111	1	2021-04-17 00:00:00	250
Thu-Dương-926770281044521	926770281044521	1	2021-06-17 00:00:00	250
dolongivemeone	1965344560406539	1	2020-08-23 00:00:00	250
JPAgameplays	105644411425370	1	2021-03-09 00:00:00	250
Leila-Wilber-100195402314257	100195402314257	1	2021-07-25 00:00:00	250
factoralgebra	1031946886872496	1	2021-04-27 00:00:00	250
QuestionMark-157202623110129	157202623110129	1	2021-09-02 00:00:00	250
ScottishGeneral	107942061022831	1	2021-06-12 00:00:00	250
ryoyrhasegawa	942700842416408	1	2021-02-16 00:00:00	250
Lorenzoo07	217697125734934	1	2021-07-29 00:00:00	250
iterroni	112963127066274	1	2021-07-12 00:00:00	250
AmorSinceroOFCL	2024625184499802	1	2021-03-09 00:00:00	250
elpatorexxar	1655177038119525	1	2021-02-18 00:00:00	250
alvnsncogaming	100134345282211	1	2021-04-14 00:00:00	250
WsKGaming0	104597827908405	1	2021-06-12 00:00:00	250
AddictivelyAlex	102603918491943	1	2021-07-23 00:00:00	250
DollarGamingofficial	104674764697996	1	2021-08-27 00:00:00	250
daichientamquoc	107103992976584	1	2021-05-27 00:00:00	250
ZAINxHUNTER1	104257674873390	1	2021-02-08 00:00:00	250
100063726039324	110998704151926	1	2021-08-23 00:00:00	250
sunsuncodm	114753936607707	1	2021-04-11 00:00:00	250
karmalandaoficial	112703920448703	1	2021-07-06 00:00:00	250
NaDeXeLive	248473952290561	1	2021-02-19 00:00:00	250
BRRGAMER1	108019557593866	1	2020-09-27 00:00:00	250
serabelvlogz	107040007739011	1	2021-03-27 00:00:00	250
FFFactssss	105864825080766	1	2021-07-25 00:00:00	250
hqitemsgaming	103224724757159	1	2020-12-28 00:00:00	250
Jancarloenriquez1	114905229908073	1	2021-03-27 00:00:00	250
ratingone11	104056945270113	1	2021-07-19 00:00:00	250
xandygamerr	103122761377299	1	2021-03-18 00:00:00	250
Lý-Bích-Gamming-104798235169296	104798235169296	1	2021-07-27 00:00:00	250
Gledek.Gaming30	104771308463154	1	2021-06-26 00:00:00	250
AWGXashraffwazid	1276481845827588	1	2021-02-24 00:00:00	250
Laura-Ulysses-106317488356643	106317488356643	1	2021-07-25 00:00:00	250
vanhmeme0911	114730779938490	1	2021-02-18 00:00:00	250
dragonslowgames	401875147283175	1	2021-05-20 00:00:00	250
ThiccESmalls	1314685201926738	1	2021-02-16 00:00:00	250
XiESportsGaming	102553098225694	1	2021-04-09 00:00:00	250
ESPORTSBAGANDATUK	113792107005422	1	2021-07-20 00:00:00	250
Cao-Phi-Gamming-110315107957863	110315107957863	1	2021-07-16 00:00:00	250
RennylGG	1232231730210720	1	2021-07-26 00:00:00	250
TheWillieChirino	110821400788411	1	2020-12-18 00:00:00	250
DeliRobin	1379298158988688	1	2020-08-28 00:00:00	250
MiaoMaoers	114858940312551	1	2021-07-11 00:00:00	250
wildriftonline	101389605444171	1	2021-05-31 00:00:00	250
viejagamer	103091761623458	1	2021-02-21 00:00:00	250
MrLockeyyD	103691114967053	1	2021-05-22 00:00:00	250
pieroalexanderTR	107184727904718	1	2021-03-14 00:00:00	250
khanhzumba	343642236494736	1	2021-08-28 00:00:00	250
gameplaysqueen	113296137004258	1	2021-05-27 00:00:00	250
Lularossiok	126323521371372	1	2021-09-04 00:00:00	250
SCAANNORR	103164255148637	1	2021-03-24 00:00:00	250
shifaz55	109256091296383	1	2021-05-10 00:00:00	250
LALITOGAMES.cl	101913791794611	1	2021-04-25 00:00:00	250
DavidCompanyETS	107274697590066	1	2020-12-21 00:00:00	250
TheAndroidMstr	269835683383309	1	2021-09-01 00:00:00	250
TrungDucGaming	102287821731228	1	2021-08-01 00:00:00	250
officialflictg	156009734482296	1	2021-07-26 00:00:00	250
MOJACXSGAMING	102820088136833	1	2021-01-24 00:00:00	250
33Coper	429098517852027	1	2021-01-14 00:00:00	250
pokrogaming	102444041223671	1	2021-08-27 00:00:00	250
ander11.ff	105064507839365	1	2021-05-27 00:00:00	250
NOPAYMADISON	628061004503705	1	2021-05-21 00:00:00	250
bekahbeoficial	485296061885044	1	2021-01-01 00:00:00	250
mawdwith	103812744656326	1	2021-04-18 00:00:00	250
msyora	1123602991160563	1	2021-08-09 00:00:00	250
gmkh168	104078564542924	1	2021-02-21 00:00:00	250
Projectgameboss	102869511124826	1	2021-04-22 00:00:00	250
PLYFAH24	114070280134840	1	2020-11-12 00:00:00	250
diabret3	103231651401939	1	2020-08-11 00:00:00	250
Kim-Khai-Gamming-112280124451386	112280124451386	1	2021-07-29 00:00:00	250
streamteamMVP	110933413772632	1	2020-10-02 00:00:00	250
izzGabubu	101734894908266	1	2020-10-13 00:00:00	250
RrrrBbbGaMinG	104842867933864	1	2020-10-10 00:00:00	250
BoyTungkab23	104950971281653	1	2021-06-13 00:00:00	250
betloogan	114373610117527	1	2021-06-11 00:00:00	250
ONLY.TEQUILA	109993484599557	1	2021-08-06 00:00:00	250
KhwajaFF	100910948972005	1	2021-09-04 00:00:00	250
NikaTVoff	107210771249062	1	2021-01-19 00:00:00	250
LILYRUSSOGAMER	114314490312666	1	2021-04-25 00:00:00	250
ElParceroGamer69	1041366656048385	1	2021-01-05 00:00:00	250
cyclingireland	121367401285406	1	2021-02-06 00:00:00	250
Musleraموسليرا-104634455131027	104634455131027	1	2021-06-16 00:00:00	250
Dota2Puno	545931052175522	1	2020-11-19 00:00:00	250
xbladesx.gaming	231884976858310	1	2021-05-31 00:00:00	250
AboyyGaming	112119040164441	1	2021-07-18 00:00:00	250
Skyegamingg	103713874653803	1	2021-03-20 00:00:00	250
Phongdzai2k20	105395541271823	1	2020-10-07 00:00:00	250
MkHisoka	586344238045255	1	2020-12-08 00:00:00	250
perufedup	259581654056687	1	2021-06-03 00:00:00	250
coolerist	566726903485424	1	2021-01-07 00:00:00	250
Vũ-Diệp-Gamming-103663148618338	103663148618338	1	2021-07-05 00:00:00	250
jordancruzzz	762050320877438	1	2020-11-19 00:00:00	250
ANASSEGAMING	100930214617267	1	2021-08-28 00:00:00	250
QRFMOLOTOV	105644574368546	1	2021-04-10 00:00:00	250
sSs7SENiOR	108996724252943	1	2020-12-25 00:00:00	250
adctato	101470514992145	1	2021-01-31 00:00:00	250
jedskidoodlestv	571311973321460	1	2021-06-18 00:00:00	250
buraotstreamersunited	108154404420576	1	2021-05-11 00:00:00	250
trumcaythue123	109284147307728	1	2020-08-13 00:00:00	250
Vip.gamiingg	238051990698775	1	2021-04-04 00:00:00	250
Sir.WinTV	101180994945077	1	2020-08-17 00:00:00	250
jomooficial	102397048007857	1	2020-11-01 00:00:00	250
TheBenYas	104205301650890	1	2021-02-02 00:00:00	250
Aito.Alpaca	817314401795836	1	2021-09-01 00:00:00	250
Thanh-Lí-Kí-Gửi-Áo-Quần-Đà-Nẵng-104612354873770	104612354873770	1	2021-06-20 00:00:00	250
JuBjubeiei-412847709082446	412847709082446	1	2021-05-29 00:00:00	250
PRO-GAMER-112573931075894	112573931075894	1	2021-06-30 00:00:00	250
bopolsnagamer	217130566406800	1	2021-04-01 00:00:00	250
gameplaysedu	102010838440106	1	2021-05-06 00:00:00	250
SH4EX	2274181359387856	1	2020-09-24 00:00:00	250
deysongameplaysoficial	101751434652552	1	2020-11-01 00:00:00	250
PSG.MissD	202037313170141	1	2020-09-21 00:00:00	250
ChechoGamer23	104191951387651	1	2021-07-18 00:00:00	250
AntonyRebattaOficial	100166258586612	1	2021-04-23 00:00:00	250
KLgaminSqwad	106708961148957	1	2021-02-23 00:00:00	250
izemco	2294192400862364	1	2021-07-23 00:00:00	250
HelsingTVDZ	100255118366427	1	2021-05-12 00:00:00	250
BrandaoGamePlay	110802670839876	1	2021-06-20 00:00:00	250
ro7tawa	100366472095866	1	2021-08-27 00:00:00	250
TheMANofMAYH3M	102186768220535	1	2020-09-17 00:00:00	250
YrhaAndMond	363344987594472	1	2020-09-05 00:00:00	250
AWEDSALY	260576607400137	1	2021-03-06 00:00:00	250
Talagaming6	1728413537178493	1	2021-06-17 00:00:00	250
je2.pubgm	109496800823019	1	2021-01-05 00:00:00	250
alexiahlsey	114150853356994	1	2020-09-22 00:00:00	250
gameplayeskylo	103425288061394	1	2020-11-18 00:00:00	250
AGN420	103359041668401	1	2021-05-21 00:00:00	250
ronaldjr123	229372394884354	1	2021-05-31 00:00:00	250
rvjgaming47	107153724779280	1	2021-05-22 00:00:00	250
Nader.D3iKiE	102128728318296	1	2021-04-14 00:00:00	250
herrerapubgg	104395828108833	1	2021-02-05 00:00:00	250
ZonaBucin2021	120514569863223	1	2021-07-06 00:00:00	250
HuongDi.VGM	108774657520379	1	2021-02-21 00:00:00	250
PosduifLive	100047068003388	1	2021-08-21 00:00:00	250
DanLink64	336202117065772	1	2020-09-27 00:00:00	250
francobucks	101789914688246	1	2021-04-08 00:00:00	250
artfangames1	1534763636736095	1	2020-11-08 00:00:00	250
mikki.976	113396473537848	1	2021-03-01 00:00:00	250
dy0satv	100057783681836	1	2021-06-26 00:00:00	250
shalabyval	101765668694883	1	2021-04-11 00:00:00	250
Tiger-gaming-107222248239626	107222248239626	1	2021-05-30 00:00:00	250
JorgeValenzuelaMagic	100044153633308	1	2021-07-21 00:00:00	250
dumaufive	294769977856095	1	2020-10-04 00:00:00	250
iqsara.1990	102905982126819	1	2021-08-27 00:00:00	250
team11ty	1418096535069729	1	2020-08-31 00:00:00	250
TioFutu	103741141415567	1	2020-10-01 00:00:00	250
ZtropicaGaming	187474439453703	1	2021-08-13 00:00:00	250
arikapritiwi1308	112524283935482	1	2020-10-30 00:00:00	250
KALOK-KALA-109593670835634	100057289816352	1	2021-05-15 00:00:00	250
hoangbiff	100046358386397	1	2021-03-07 00:00:00	250
pubgkingproofficial	111845850945723	1	2021-06-20 00:00:00	250
Hafezahmed97	104374991333209	1	2021-02-05 00:00:00	250
fb.amnd.gtav	114429450294634	1	2021-04-05 00:00:00	250
jhoyrogamer	1971538992878528	1	2020-08-17 00:00:00	250
TTerror0	100688968181127	1	2021-04-15 00:00:00	250
Gaming.Dmr	102039733269473	1	2021-05-30 00:00:00	250
16345-100963888834908	100963888834908	1	2021-06-28 00:00:00	250
MoeMyintYan1996	101823795153135	1	2021-01-22 00:00:00	250
BeBao6Tuoi	108731610889399	1	2021-08-25 00:00:00	250
Motivational-video-115217983451827	115217983451827	1	2021-06-19 00:00:00	250
S-K-Y-L-A-R-101940434856592	101940434856592	1	2021-07-16 00:00:00	250
OptometristCaster	103358208102913	1	2021-03-20 00:00:00	250
saifulislam0179988	102829808038577	1	2021-04-14 00:00:00	250
Cao-Chiêu-Gamming-104244518559438	104244518559438	1	2021-06-30 00:00:00	250
supgaming19	221352182615396	1	2021-06-19 00:00:00	250
fanforcegames	148372911982515	1	2020-11-01 00:00:00	250
nocandyheart	112956524220573	1	2021-08-25 00:00:00	250
b4ronnn	110480363857960	1	2021-08-16 00:00:00	250
iMigboYT	1176722552473710	1	2021-05-16 00:00:00	250
MadKingBraddux	417280061684806	1	2021-02-28 00:00:00	250
fellowshipoftheegg	708102349536588	1	2020-12-27 00:00:00	250
Psicotoxico2.0	109894760917996	1	2021-06-05 00:00:00	250
yogghy	100885991785310	1	2021-07-01 00:00:00	250
SaymanCS	103815364717226	1	2021-08-31 00:00:00	250
Achu60k	1373456772685155	1	2020-12-31 00:00:00	250
DVLGAMING99	526386391224020	1	2021-03-03 00:00:00	250
Kiều-Nguyệt-Gamming-107137864947168	107137864947168	1	2021-07-28 00:00:00	250
MCKinas	1252832201415136	1	2020-11-02 00:00:00	250
KillersParchis	108215520894091	1	2021-04-09 00:00:00	250
mlbbmongolia2019	253953428619116	1	2021-06-17 00:00:00	250
BrothersTopupCenter	115040146956506	1	2020-09-22 00:00:00	250
AleksanichG	112923846817186	1	2021-05-28 00:00:00	250
WorldperfumeCompany1242	112639810504732	1	2021-06-25 00:00:00	250
Kxkuuu	101043301692101	1	2021-05-10 00:00:00	250
LirigzonEgame	342528976322856	1	2020-08-24 00:00:00	250
gnoyum15	548585835653292	1	2021-07-26 00:00:00	250
Apxvoid	108658580558286	1	2021-08-18 00:00:00	250
daytradegaming	989073411274840	1	2020-10-29 00:00:00	250
gamingfamv	118283403417751	1	2020-12-07 00:00:00	250
GTAFightgaming	104561564704893	1	2020-12-12 00:00:00	250
Overgaming13	103683454498086	1	2020-12-08 00:00:00	250
g7gamers	106313724221379	1	2021-02-11 00:00:00	250
nhotrinh211	110951316491973	1	2021-08-17 00:00:00	250
Amigo7w7	103517871631702	1	2021-06-09 00:00:00	250
kolok64	109302373939170	1	2021-04-17 00:00:00	250
Junlee2k2	134601614746746	1	2021-01-25 00:00:00	250
Divine-Playz-100695088845986	100695088845986	1	2021-06-15 00:00:00	250
mrboughtat10	107108634312216	1	2021-02-06 00:00:00	250
soyquepirata	109047994154394	1	2020-08-29 00:00:00	250
CaballerosDeEbano	240366169433897	1	2020-09-03 00:00:00	250
sakurasanonstream	104893147995936	1	2020-11-13 00:00:00	250
KyrosGM	115062166887479	1	2021-04-24 00:00:00	250
jubileutv	2615225345216424	1	2020-11-02 00:00:00	250
AS.Gaming451	102867921998145	1	2021-09-02 00:00:00	250
gyangaming24	104167444506939	1	2021-05-21 00:00:00	250
heneralzed	292183654784668	1	2021-01-24 00:00:00	250
rithkku	"985343051, 103213344433227"	2	2020-08-31 00:00:00	250
PUBGMWaleed	443706249532048	1	2020-09-25 00:00:00	250
Amorte8500	689535307746978	1	2021-05-21 00:00:00	250
Sharpie421	104743041210805	1	2021-07-02 00:00:00	250
azharbucky	109872114041729	1	2021-06-28 00:00:00	250
ChewyIsAmongUs	101384521842844	1	2021-09-02 00:00:00	250
ErickboTV	120735222137538	1	2020-11-11 00:00:00	250
N3ilboGaming	1504088743234196	1	2021-01-24 00:00:00	250
mjholjkm	1027111304162694	1	2020-09-13 00:00:00	250
dmggaming295	1392832847484721	1	2021-07-08 00:00:00	250
Fie-Harr-104333065236341	104333065236341	1	2021-08-04 00:00:00	250
DieuYennn	100050541726737	1	2021-06-20 00:00:00	250
Dongho.kinyued.hochiminh	301472904032934	1	2021-06-25 00:00:00	250
Cebu7thDistrictML	101598088678358	1	2021-05-08 00:00:00	250
MamaBasicz	104226614601340	1	2021-03-20 00:00:00	250
Crim3stv	1951811651554433	1	2021-07-01 00:00:00	250
PUBGMobileFAN007	101625748292995	1	2020-08-20 00:00:00	250
Giáp-Nghi-Gamming-101144602208724	101144602208724	1	2021-07-22 00:00:00	250
Jalalga123	110565444043081	1	2021-08-26 00:00:00	250
JaneGaming.ph	106423014648957	1	2021-01-01 00:00:00	250
myksceva	106133408119373	1	2021-08-17 00:00:00	250
darius.orenaznam18	100029000453585	1	2021-08-22 00:00:00	250
Push.Brhmm	428687104352239	1	2021-02-13 00:00:00	250
master.aphisit.79	100033823306019	1	2020-11-24 00:00:00	250
IB-Zangatta-105183528321589	105183528321589	1	2021-07-28 00:00:00	250
IZI.MVP	100063533620404	1	2021-08-05 00:00:00	250
AmgedOsman	"1890758854587744, 114066987055857"	2	2020-12-13 00:00:00	250
VLTKHoiUcPK	104871658271683	1	2021-03-28 00:00:00	250
crimakilian	240352856109007	1	2021-02-15 00:00:00	250
EdmarkBorjaDagaerag	1141107885973614	1	2021-08-22 00:00:00	250
bibertgaming	105738711245720	1	2021-05-27 00:00:00	250
tintinGaming10	183878682538862	1	2021-07-29 00:00:00	250
Malgaming19	102129091512309	1	2021-04-02 00:00:00	250
dinoprothailnddinopro	325488864837613	1	2021-02-19 00:00:00	250
FUJILIVEGAMING	101752905358782	1	2021-05-27 00:00:00	250
SMCCofficial	224416491707586	1	2020-10-30 00:00:00	250
